time,position_type,lat,lon,alt,VN,VE,VD,heading
1493.9768,rtk_fixed,58.1025335,56.3884023,151.091,-7.529,6.626,-0.281,137.2834158087784
1494.9768,rtk_fixed,58.1024675,56.3885137,151.389,-7.326,6.517,-0.24,136.97155747744333
1495.97682,rtk_fixed,58.1024011,56.3886227,151.616,-7.44,6.349,-0.258,139.00922125789864
1496.97682,rtk_fixed,58.1023335,56.3887228,151.84,-7.624,5.688,-0.214,143.13213903965956
1497.97684,rtk_fixed,58.1022632,56.3888092,152.127,-7.868,4.842,-0.288,149.3049792383167
1498.97684,rtk_fixed,58.1021936,56.3888799,152.412,-7.658,3.907,-0.305,154.5290634634194
1499.97684,rtk_fixed,58.102128,56.388937,152.655,-7.114,3.177,-0.196,156.86815828418867
1500.97686,rtk_fixed,58.1020675,56.3889852,152.852,-6.604,2.76,-0.223,157.66448992165053
1501.97686,rtk_fixed,58.1020107,56.3890294,153.049,-6.202,2.526,-0.23,157.55254686042346
1502.97686,rtk_fixed,58.1019575,56.3890689,153.248,-5.766,2.261,-0.194,159.006678667991
1503.97688,rtk_fixed,58.1019117,56.3891027,153.402,-4.781,1.876,-0.133,158.14783534828283
1504.97688,rtk_fixed,58.1018759,56.389129,153.543,-3.667,1.432,-0.101,157.41574572460746
1505.97688,rtk_fixed,58.1018474,56.3891505,153.667,-3.047,1.209,-0.083,157.0963151570537
1506.9769,rtk_fixed,58.1018265,56.3891666,153.75,-1.982,0.801,-0.089,157.1536297988465
1507.9769,rtk_fixed,58.1018124,56.3891776,153.803,-1.445,0.6,-0.076,156.34797436272615
1508.9769,rtk_fixed,58.1018003,56.3891873,153.83,-1.315,0.56,-0.031,155.6838131365718
1509.97692,rtk_fixed,58.1017887,56.3891966,153.882,-1.277,0.561,-0.012,155.72655428843925
1510.97692,rtk_fixed,58.1017729,56.3892091,153.965,-2.015,0.857,-0.072,156.85043890108992
1511.97694,rtk_fixed,58.1017496,56.3892281,154.06,-2.848,1.247,-0.145,155.25357222925595
1512.97694,rtk_fixed,58.1017182,56.3892534,154.199,-3.748,1.625,-0.215,155.25712269451077
1513.97694,rtk_fixed,58.1016789,56.3892853,154.382,-4.536,1.934,-0.286,156.69980033694628
1514.97696,rtk_fixed,58.1016322,56.3893226,154.585,-5.468,2.306,-0.205,157.06856118954155
1515.97696,rtk_fixed,58.1015802,56.3893636,154.778,-5.8,2.421,-0.222,155.97795709269317
1516.97696,rtk_fixed,58.101529,56.389405,154.974,-5.706,2.483,-0.199,155.53727961962105
1517.97698,rtk_fixed,58.1014775,56.3894502,155.218,-5.726,2.717,-0.236,154.6514626794263
1518.97698,rtk_fixed,58.1014278,56.3894963,155.371,-5.446,2.73,-0.169,151.758104443619
1519.97698,rtk_fixed,58.1013799,56.3895442,155.495,-5.31,2.867,-0.145,151.46276879125924
1520.977,rtk_fixed,58.1013263,56.3895997,155.656,-6.383,3.509,-0.17,150.48173156592475
1521.977,rtk_fixed,58.1012604,56.3896673,155.852,-7.743,4.191,-0.194,151.4051288222937
1522.977,rtk_fixed,58.1011855,56.3897479,156.1,-8.494,5.041,-0.274,148.1562703419555
1523.97702,rtk_fixed,58.1011084,56.389848,156.335,-8.601,6.285,-0.274,141.76937334750306
1524.97702,rtk_fixed,58.1010319,56.3899645,156.586,-8.577,7.073,-0.246,138.6674115447362
1525.97704,rtk_fixed,58.1009528,56.3900902,156.762,-8.95,7.54,-0.182,139.78390952581393
1526.97704,rtk_fixed,58.1008686,56.3902216,156.914,-9.523,7.82,-0.154,140.77685084965694
1527.97704,rtk_fixed,58.1007782,56.3903562,157.097,-10.267,7.98,-0.155,142.42085058314632
1528.97706,rtk_fixed,58.100683,56.3904936,157.246,-10.745,8.104,-0.159,142.73144686446804
1529.97706,rtk_fixed,58.1005847,56.3906297,157.365,-11.012,7.997,-0.16,143.01244004039359
1530.97706,rtk_fixed,58.1004848,56.3907651,157.503,-11.188,7.999,-0.169,143.34413311346077
1531.97708,rtk_fixed,58.100383,56.3909025,157.691,-11.402,8.167,-0.179,144.17643107869134
1532.97708,rtk_fixed,58.1002789,56.3910426,157.866,-11.683,8.308,-0.188,143.2722209026348
1533.97708,rtk_fixed,58.1001727,56.3911851,158.084,-11.906,8.447,-0.241,145.09591164001247
1534.9771,rtk_fixed,58.1000647,56.3913293,158.3,-12.01,8.571,-0.236,143.6265989232727
1535.9771,rtk_fixed,58.0999562,56.3914756,158.555,-12.125,8.651,-0.234,143.68913524601336
1536.9771,rtk_fixed,58.0998473,56.3916242,158.922,-12.098,8.832,-0.357,142.96534600888504
1537.97712,rtk_fixed,58.0997389,56.3917758,159.323,-12.075,8.979,-0.394,142.07208994326766
1538.97712,rtk_fixed,58.0996304,56.3919304,159.703,-12.092,9.208,-0.415,142.2396523450392
1539.97714,rtk_fixed,58.0995226,56.3920923,160.186,-11.979,9.718,-0.483,140.82686733764848
1540.97714,rtk_fixed,58.0994167,56.3922644,160.619,-11.697,10.349,-0.474,137.98907688366754
1541.97714,rtk_fixed,58.0993122,56.3924455,161.046,-11.613,10.851,-0.415,136.29281017531977
1542.97716,rtk_fixed,58.0992085,56.3926356,161.45,-11.532,11.338,-0.391,134.35224284409722
1543.97716,rtk_fixed,58.0991039,56.3928315,161.863,-11.684,11.642,-0.394,135.35088092252053
1544.97716,rtk_fixed,58.0989985,56.3930332,162.266,-11.782,11.989,-0.434,133.70196121022914
1545.97718,rtk_fixed,58.0988909,56.393238,162.648,-12.064,12.132,-0.368,134.2223168653218
1546.97718,rtk_fixed,58.0987806,56.3934451,162.896,-12.36,12.226,-0.26,134.2368377930176
1547.97718,rtk_fixed,58.0986693,56.3936517,163.187,-12.421,12.148,-0.258,135.26655089876311
1548.9772,rtk_fixed,58.0985585,56.393857,163.505,-12.313,12.11,-0.34,134.15492534134245
1549.9772,rtk_fixed,58.0984486,56.3940611,163.878,-12.227,12.007,-0.397,135.55135787884117
1550.9772,rtk_fixed,58.0983395,56.3942639,164.229,-12.104,11.947,-0.373,135.36648526871969
1551.97722,rtk_fixed,58.0982321,56.3944668,164.644,-11.89,11.992,-0.404,133.27916492203855
1552.97722,rtk_fixed,58.0981267,56.3946704,164.997,-11.668,12.03,-0.36,133.61072192111044
1553.97724,rtk_fixed,58.0980229,56.3948747,165.324,-11.491,12.044,-0.352,132.3336004226794
1554.97724,rtk_fixed,58.09792,56.3950781,165.698,-11.434,11.991,-0.395,134.0801345684703
1555.97724,rtk_fixed,58.0978182,56.3952812,166.045,-11.292,11.978,-0.35,132.26708987570532
1556.97726,rtk_fixed,58.0977177,56.3954846,166.353,-11.166,12.005,-0.297,132.24114525146655
1557.97726,rtk_fixed,58.097618,56.3956885,166.577,-11.105,12.029,-0.159,131.69708545285155
1558.97726,rtk_fixed,58.0975174,56.3958916,166.637,-11.255,11.939,-0.105,133.244859300565
1559.97728,rtk_fixed,58.0974161,56.396092,167.073,-11.309,11.717,-0.477,132.57517322074398
1560.97728,rtk_fixed,58.0973167,56.3962884,168.021,-10.971,11.54,-1.003,132.24467944881127
1561.97728,rtk_fixed,58.0972222,56.3964876,168.815,-10.301,11.863,-0.724,130.33498057549932
1562.9773,rtk_fixed,58.0971324,56.3966918,169.446,-9.894,12.089,-0.66,127.85474972931688
1563.9773,rtk_fixed,58.0970455,56.3968985,170.083,-9.599,12.22,-0.628,127.09488357862571
1564.9773,rtk_fixed,58.0969603,56.3971058,170.742,-9.442,12.246,-0.68,126.99631226766
1565.97732,rtk_fixed,58.0968759,56.3973138,171.334,-9.388,12.297,-0.559,126.51281431457265
1566.97732,rtk_fixed,58.0967917,56.3975242,171.8,-9.386,12.453,-0.447,126.99652556767869
1567.97734,rtk_fixed,58.096707,56.3977375,172.286,-9.467,12.61,-0.484,126.43223876581904
1568.97734,rtk_fixed,58.096622,56.3979523,172.741,-9.483,12.687,-0.425,126.14035592578732
1569.97734,rtk_fixed,58.0965367,56.3981676,173.087,-9.506,12.711,-0.318,126.40693593067047
1570.97736,rtk_fixed,58.0964516,56.3983832,173.451,-9.503,12.697,-0.358,126.44732255382729
1571.97736,rtk_fixed,58.0963675,56.398597,173.888,-9.303,12.502,-0.388,126.4912537906678
1572.97736,rtk_fixed,58.0962851,56.3988039,174.258,-9.106,12.127,-0.383,126.13048490447544
1573.97738,rtk_fixed,58.0962039,56.399007,174.585,-9.02,11.964,-0.374,126.70627136379883
1574.97738,rtk_fixed,58.0961225,56.3992088,174.979,-9.097,11.879,-0.358,125.94162005089322
1575.97738,rtk_fixed,58.096042,56.3994105,175.325,-8.903,11.913,-0.437,127.07582652218295
1576.9774,rtk_fixed,58.0959631,56.3996127,175.742,-8.772,11.928,-0.416,125.19634633761093
1577.9774,rtk_fixed,58.0958846,56.3998149,176.063,-8.704,11.937,-0.35,126.05390830319284
1578.9774,rtk_fixed,58.0958053,56.400016,176.386,-8.845,11.851,-0.271,127.34362932731278
1579.97742,rtk_fixed,58.0957253,56.400217,176.831,-8.945,11.872,-0.436,126.36721346661915
1580.97742,rtk_fixed,58.0956456,56.4004185,177.296,-8.886,11.921,-0.468,126.75879867352198
1581.97744,rtk_fixed,58.0955656,56.4006208,177.738,-8.914,11.959,-0.477,127.00269859954624
1582.97744,rtk_fixed,58.0954855,56.4008229,178.242,-8.907,11.902,-0.517,125.6922015468447
1583.97744,rtk_fixed,58.0954051,56.4010222,178.729,-8.908,11.737,-0.532,126.57828164462865
1584.97746,rtk_fixed,58.0953263,56.4012192,179.226,-8.69,11.547,-0.429,127.07051155978567
1585.97746,rtk_fixed,58.095251,56.4014095,179.664,-8.266,11.077,-0.439,125.71175178734904
1586.97746,rtk_fixed,58.0951795,56.4015894,180.106,-7.821,10.37,-0.432,127.46776447745903
1587.97748,rtk_fixed,58.0951147,56.4017516,180.552,-6.888,9.14,-0.466,125.72000946635953
1588.97748,rtk_fixed,58.0950621,56.4018869,180.895,-5.445,7.484,-0.295,125.91583045149912
1589.97748,rtk_fixed,58.0950176,56.4020053,181.184,-4.863,6.847,-0.271,126.05653732646292
1590.9775,rtk_fixed,58.0949752,56.402116,181.443,-4.681,6.416,-0.284,125.35926605334343
1591.9775,rtk_fixed,58.0949327,56.4022234,181.632,-4.794,6.353,-0.192,126.58554442194776
1592.97752,rtk_fixed,58.094889,56.402333,181.848,-4.861,6.485,-0.231,126.85950619551106
1593.97752,rtk_fixed,58.0948529,56.4024368,182.029,-3.494,5.943,-0.142,116.23789620673597
1594.97752,rtk_fixed,58.0948362,56.4025319,182.088,-1.125,5.437,-0.033,95.31223091153431
1595.97754,rtk_fixed,58.0948406,56.4026133,182.075,1.175,4.551,0.033,67.3466102690866
1596.97754,rtk_fixed,58.0948631,56.4026799,182.115,2.959,3.671,-0.019,45.699831564933376
1597.97754,rtk_fixed,58.0948977,56.4027369,182.115,4.222,3.287,-0.008,36.140839224745996
1598.97756,rtk_fixed,58.0949423,56.4027964,182.15,5.263,3.654,-0.01,34.488630456409375
1599.97756,rtk_fixed,58.0949958,56.4028697,182.152,6.247,4.624,0.01,36.4421369623734
1600.97756,rtk_fixed,58.0950569,56.402959,182.088,7.019,5.51,0.056,36.9390897467868
1601.97758,rtk_fixed,58.0951243,56.4030576,181.987,7.707,5.919,0.062,37.406083069684925
1602.97758,rtk_fixed,58.0951977,56.4031627,181.858,8.353,6.304,0.094,35.95039446626821
1603.97758,rtk_fixed,58.0952758,56.4032735,181.755,8.762,6.694,0.193,36.282725552842564
1604.9776,rtk_fixed,58.0953562,56.4033937,181.701,8.997,7.24,0.028,38.434502936705265
1605.9776,rtk_fixed,58.0954385,56.40352,181.693,9.26,7.496,-0.001,38.49681921093789
1606.97762,rtk_fixed,58.0955229,56.4036496,181.69,9.423,7.698,-0.029,38.24400239138097
1607.97762,rtk_fixed,58.095608,56.4037827,181.749,9.527,7.9,-0.005,38.26903629488772
1608.97762,rtk_fixed,58.095697,56.4039137,181.845,10.051,7.663,-0.116,36.38795214612614
1609.97764,rtk_fixed,58.0957904,56.4040418,182.033,10.537,7.526,-0.173,34.707944409654786
1610.97764,rtk_fixed,58.0958861,56.4041741,182.193,10.704,7.972,-0.153,37.20822607664533
1611.97764,rtk_fixed,58.0959835,56.404316,182.357,10.933,8.486,-0.204,36.549033801563056
1612.97766,rtk_fixed,58.0960837,56.4044641,182.595,11.267,8.807,-0.225,37.442229504250285
1613.97766,rtk_fixed,58.0961877,56.4046147,182.897,11.706,8.906,-0.269,36.506105710051415
1614.97766,rtk_fixed,58.0962951,56.4047662,183.141,12.086,8.942,-0.282,35.71128362616098
1615.97768,rtk_fixed,58.0964041,56.4049198,183.492,12.107,9.121,-0.32,36.927450404960936
1616.97768,rtk_fixed,58.0965123,56.4050763,183.763,12.052,9.251,-0.327,36.72148749564805
1617.97768,rtk_fixed,58.0966203,56.4052334,184.055,12.028,9.27,-0.318,37.04817554944948
1618.9777,rtk_fixed,58.0967296,56.4053901,184.274,12.258,9.215,-0.226,37.05668611608842
1619.9777,rtk_fixed,58.0968399,56.4055475,184.495,12.255,9.326,-0.207,37.6666120111342
1620.97772,rtk_fixed,58.0969504,56.4057057,184.79,12.363,9.322,-0.247,36.381824540573255
1621.97772,rtk_fixed,58.0970623,56.4058649,184.958,12.512,9.441,-0.218,37.357489926198525
1622.97772,rtk_fixed,58.0971752,56.4060267,184.987,12.586,9.574,-0.008,36.908205756893885
1623.97774,rtk_fixed,58.0972887,56.4061895,185.122,12.605,9.672,-0.096,35.780304182327335
1624.97774,rtk_fixed,58.0974029,56.4063524,185.267,12.745,9.601,-0.135,37.278364041416694
1625.97774,rtk_fixed,58.0975185,56.4065165,185.302,12.963,9.69,-0.067,35.964653002640034
1626.97776,rtk_fixed,58.0976366,56.4066813,185.365,13.226,9.783,-0.012,36.87225801721365
1627.97776,rtk_fixed,58.0977562,56.4068493,185.369,13.369,9.946,0.003,36.5738765578245
1628.97776,rtk_fixed,58.0978782,56.407017,185.322,13.688,9.881,0.066,35.34356262706685
1629.97778,rtk_fixed,58.0980026,56.407184,185.3,13.923,9.859,-0.007,35.45848755540932
1630.97778,rtk_fixed,58.098128,56.4073535,185.246,13.934,10.086,0.069,36.385099376260605
1631.97778,rtk_fixed,58.098253,56.4075284,185.225,13.918,10.418,0.038,36.30869495253362
1632.9778,rtk_fixed,58.0983779,56.4077075,185.117,14.001,10.579,0.062,37.142715961451145
1633.9778,rtk_fixed,58.0985034,56.4078866,185.066,13.942,10.548,0.078,36.498971135930226
1634.97782,rtk_fixed,58.0986274,56.4080617,185.048,13.754,10.251,-0.024,35.30445976073704
1635.97782,rtk_fixed,58.09875,56.408232,184.876,13.682,9.914,0.092,34.93440133706768
1636.97782,rtk_fixed,58.098873,56.4083968,184.737,13.626,9.68,0.056,34.017714863156904
1637.97784,rtk_fixed,58.0989941,56.4085608,184.891,13.374,9.702,-0.054,34.865159278099505
1638.97784,rtk_fixed,58.0991134,56.4087244,185.17,13.276,9.605,-0.356,35.9664415193536
1639.97784,rtk_fixed,58.0992328,56.4088889,185.6,13.309,9.806,-0.381,34.763491470926745
1640.97786,rtk_fixed,58.0993552,56.4090539,185.952,13.797,9.711,-0.433,35.01299259354682
1641.97786,rtk_fixed,58.0994807,56.4092219,186.198,14.133,9.95,-0.189,34.515195997442284
1642.97786,rtk_fixed,58.0996099,56.4093945,186.263,14.482,10.318,-0.127,34.37288198392999
1643.97788,rtk_fixed,58.0997407,56.4095726,186.378,14.622,10.583,-0.07,35.43807670542186
1644.97788,rtk_fixed,58.0998738,56.4097524,186.425,14.906,10.649,-0.046,34.861298193565695
1645.97788,rtk_fixed,58.1000087,56.4099339,186.381,15.082,10.714,0.014,34.47803901401644
1646.9779,rtk_fixed,58.1001455,56.4101152,186.45,15.255,10.691,-0.046,33.99680622218912
1647.9779,rtk_fixed,58.1002823,56.4102979,186.542,15.246,10.8,-0.071,34.04932496522588
1648.97792,rtk_fixed,58.1004193,56.4104804,186.692,15.185,10.797,-0.073,35.60543295366672
1649.97792,rtk_fixed,58.1005558,56.4106645,186.671,15.211,10.883,-0.032,36.05544226155599
1650.97792,rtk_fixed,58.1006918,56.4108513,186.489,15.172,10.999,0.227,34.730788784231635
1651.97794,rtk_fixed,58.1008282,56.4110378,186.284,15.161,10.999,0.223,36.470583938564694
1652.97794,rtk_fixed,58.1009641,56.4112249,186.125,15.107,11.047,0.153,34.8284328760314
1653.97794,rtk_fixed,58.1010997,56.411411,186.035,15.118,10.911,0.096,35.54224640294261
1654.97796,rtk_fixed,58.1012354,56.4115945,185.982,15.083,10.797,0.041,34.39218532167438
1655.97796,rtk_fixed,58.1013702,56.4117771,185.975,14.982,10.745,0.025,34.47925182780121
1656.97796,rtk_fixed,58.1015038,56.4119595,185.958,14.816,10.782,-0.041,36.19923992730777
1657.97798,rtk_fixed,58.1016367,56.4121413,185.93,14.752,10.746,0.029,34.58146463517611
1658.97798,rtk_fixed,58.1017695,56.4123216,186.081,14.746,10.63,-0.083,36.2362382359153
1659.97798,rtk_fixed,58.1019021,56.4125016,186.329,14.805,10.586,-0.211,34.528320321612
1660.978,rtk_fixed,58.1020349,56.4126801,186.568,14.851,10.454,-0.251,35.54182299346756
1661.978,rtk_fixed,58.1021685,56.4128577,186.836,14.886,10.488,-0.268,34.69592064749431
1662.97802,rtk_fixed,58.1023021,56.4130374,187.027,14.886,10.657,-0.194,35.82960631727803
1663.97802,rtk_fixed,58.1024362,56.4132181,187.278,14.945,10.682,-0.201,34.47106691703016
1664.97802,rtk_fixed,58.1025713,56.4134,187.405,15.074,10.737,-0.093,34.44330425514238
1665.97804,rtk_fixed,58.1027071,56.4135849,187.424,15.178,10.961,-0.032,34.58022488898079
1666.97804,rtk_fixed,58.1028442,56.4137717,187.434,15.333,11.04,-0.025,36.24944076163055
1667.97804,rtk_fixed,58.1029831,56.4139603,187.288,15.567,11.13,0.049,35.30058028400663
1668.97806,rtk_fixed,58.1031241,56.4141503,187.088,15.748,11.233,0.229,34.682316938795516
1669.97806,rtk_fixed,58.1032664,56.4143418,186.968,15.797,11.371,0.163,35.39529817673757
1670.97806,rtk_fixed,58.1034099,56.4145345,186.659,16.015,11.362,0.269,34.11578412734209
1671.97808,rtk_fixed,58.1035543,56.4147284,186.303,16.087,11.431,0.314,35.66289720032002
1672.97808,rtk_fixed,58.1036979,56.4149204,186.068,15.931,11.288,0.308,34.04192388152993
1673.97808,rtk_fixed,58.1038399,56.4151102,185.714,15.772,11.163,0.351,35.90681307687894
1674.9781,rtk_fixed,58.1039801,56.4153004,185.224,15.543,11.237,0.458,36.4292537367274
1675.9781,rtk_fixed,58.1041186,56.4154906,184.873,15.325,11.208,0.392,34.72051009376843
1676.97812,rtk_fixed,58.104256,56.4156777,184.639,15.282,10.965,0.212,35.055387854565694
1677.97812,rtk_fixed,58.1043924,56.4158613,184.609,15.131,10.802,0.009,34.39185692435401
1678.97812,rtk_fixed,58.1045279,56.4160425,184.688,15.097,10.636,-0.087,34.05012370556592
1679.97814,rtk_fixed,58.1046621,56.4162235,184.726,14.953,10.629,-0.05,35.089955702734166
1680.97814,rtk_fixed,58.104795,56.4164048,184.665,14.762,10.655,0.056,35.473485810241044
1681.97814,rtk_fixed,58.1049284,56.4165792,184.627,14.792,10.235,0.081,34.2604182858825
1682.97816,rtk_fixed,58.10506,56.4167513,184.533,14.66,10.044,0.129,34.740143530348035
1683.97816,rtk_fixed,58.1051902,56.4169236,184.312,14.512,10.12,0.093,34.73877725591128
1684.97816,rtk_fixed,58.1053196,56.4170939,184.212,14.376,10.046,0.209,34.88363000776012
1685.97818,rtk_fixed,58.1054482,56.4172644,184.192,14.276,10.048,0.053,34.019867028079844
1686.97818,rtk_fixed,58.1055763,56.4174334,183.995,14.338,9.861,0.125,33.68630792354413
1687.9782,rtk_fixed,58.1057046,56.4175999,183.932,14.217,9.854,0.084,33.42576055209225
1688.9782,rtk_fixed,58.1058311,56.4177686,183.996,14.038,9.939,-0.028,34.42403438136538
1689.9782,rtk_fixed,58.1059558,56.4179375,184.181,13.845,9.918,-0.152,35.78403416681427
1690.97822,rtk_fixed,58.1060793,56.418105,184.378,13.728,9.862,-0.262,34.226998587107786
1691.97822,rtk_fixed,58.1062024,56.4182719,184.567,13.72,9.84,-0.213,36.02823860909529
1692.97822,rtk_fixed,58.1063261,56.4184393,184.815,13.805,9.886,-0.229,34.268015315075615
1693.97824,rtk_fixed,58.1064505,56.4186069,185.07,13.894,9.889,-0.261,35.13930476602949
1694.97824,rtk_fixed,58.1065748,56.4187767,185.283,13.793,10.101,-0.254,35.11505605419775
1695.97824,rtk_fixed,58.1066992,56.4189466,185.493,13.879,9.962,-0.136,35.6320946688514
1696.97826,rtk_fixed,58.106825,56.4191133,185.646,14.066,9.791,-0.148,35.06198221808441
1697.97826,rtk_fixed,58.1069516,56.4192812,185.707,14.149,9.941,-0.013,35.34388488878175
1698.97826,rtk_fixed,58.1070796,56.4194505,185.773,14.276,10.038,-0.041,34.85036802156401
1699.97828,rtk_fixed,58.1072088,56.4196224,185.744,14.479,10.169,0.011,34.19939324300254
1700.97828,rtk_fixed,58.1073399,56.4197948,185.747,14.62,10.226,0.022,35.38984921020874
1701.9783,rtk_fixed,58.1074713,56.4199696,185.729,14.67,10.334,0.082,35.69014100102535
1702.9783,rtk_fixed,58.1076036,56.4201467,185.581,14.805,10.454,0.071,35.506083314246666
1703.9783,rtk_fixed,58.107738,56.4203252,185.384,15.031,10.55,0.24,34.08172174671811
1704.97832,rtk_fixed,58.1078741,56.4205071,185.267,15.222,10.826,0.205,35.18731185239404
1705.97832,rtk_fixed,58.1080122,56.4206924,185.114,15.475,10.949,0.066,35.563990625249616
1706.97832,rtk_fixed,58.1081526,56.4208799,185.021,15.7,11.119,0.191,34.551230339688544
1707.97834,rtk_fixed,58.1082951,56.4210699,184.837,15.983,11.213,0.081,35.388357032277035
1708.97834,rtk_fixed,58.1084385,56.4212619,184.732,15.959,11.328,0.133,35.0464750124538
1709.97834,rtk_fixed,58.1085809,56.4214525,184.722,15.782,11.182,-0.016,35.27823428390255
1710.97836,rtk_fixed,58.1087207,56.4216397,184.69,15.488,10.972,0.042,35.16029475210829
1711.97836,rtk_fixed,58.1088586,56.4218226,184.662,15.292,10.683,0.019,33.30493372098919
1712.97836,rtk_fixed,58.1089961,56.4219966,184.64,15.378,10.038,0.032,31.401022467171998
1713.97838,rtk_fixed,58.1091345,56.4221566,184.661,15.474,9.146,-0.05,29.636933290578618
1714.97838,rtk_fixed,58.1092747,56.4222984,184.718,15.701,8.013,-0.067,25.994733290695898
1715.9784,rtk_fixed,58.109418,56.4224194,184.687,16.05,6.735,0.05,20.697426018867052
1716.9784,rtk_fixed,58.1095642,56.4225222,184.583,16.373,5.824,0.05,18.941777646021283
1717.9784,rtk_fixed,58.1097125,56.4226164,184.591,16.576,5.557,0.028,17.331290594063525
1718.97842,rtk_fixed,58.1098628,56.4227103,184.534,16.807,5.511,0.04,17.26596819357272
1719.97842,rtk_fixed,58.1100149,56.422805,184.55,17.019,5.635,0.006,18.92450559091221
1720.97842,rtk_fixed,58.1101688,56.4229015,184.461,17.202,5.698,0.071,17.518616863421194
1721.97844,rtk_fixed,58.1103242,56.4229981,184.384,17.363,5.702,0.153,18.46664152620617
1722.97844,rtk_fixed,58.1104807,56.4230958,184.414,17.476,5.792,-0.016,17.02721755056249
1723.97844,rtk_fixed,58.1106389,56.4231946,184.494,17.67,5.818,0.009,18.09923309306696
1724.97846,rtk_fixed,58.110799,56.4232932,184.566,17.883,5.866,-0.093,17.59721565622397
1725.97846,rtk_fixed,58.1109607,56.4233928,184.682,18.077,5.893,-0.104,17.013734856656082
1726.97848,rtk_fixed,58.111124,56.4234929,184.786,18.206,5.904,-0.132,18.40847189754823
1727.97848,rtk_fixed,58.1112873,56.4235941,184.847,18.137,5.974,-0.006,17.956266499481696
1728.97848,rtk_fixed,58.1114489,56.4236963,184.914,17.93,6.029,-0.047,18.819982133444594
1729.9785,rtk_fixed,58.111609,56.4237973,184.937,17.797,5.901,0.005,17.476330904726968
1730.9785,rtk_fixed,58.1117684,56.4238969,185.039,17.712,5.868,-0.081,18.700435013273303
1731.9785,rtk_fixed,58.1119268,56.4239957,185.15,17.587,5.864,-0.059,16.9824588119985
1732.97852,rtk_fixed,58.1120842,56.424093,185.174,17.539,5.705,-0.065,18.419156919569787
1733.97852,rtk_fixed,58.1122411,56.4241891,185.264,17.495,5.626,-0.106,18.14311137159328
1734.97852,rtk_fixed,58.1123975,56.4242834,185.299,17.356,5.506,-0.011,17.1384711880081
1735.97854,rtk_fixed,58.112552,56.4243791,185.277,17.15,5.647,0.003,17.5542643230368
1736.97854,rtk_fixed,58.1127054,56.4244747,185.3,16.996,5.65,-0.02,17.579138399965437
1737.97854,rtk_fixed,58.1128572,56.4245706,185.4,16.86,5.677,-0.112,17.390439627995978
1738.97856,rtk_fixed,58.1130067,56.4246667,185.517,16.567,5.642,-0.134,17.79450228717382
1739.97856,rtk_fixed,58.1131535,56.4247623,185.612,16.234,5.597,-0.098,18.159638658121356
1740.97858,rtk_fixed,58.113296,56.4248537,185.746,15.624,5.271,-0.123,17.229475944997546
1741.97858,rtk_fixed,58.1134276,56.4249373,185.879,14.144,4.783,-0.105,17.800486576149172
1742.97858,rtk_fixed,58.1135423,56.4250107,185.936,12.147,4.112,-0.068,17.937808723883716
1743.9786,rtk_fixed,58.1136373,56.425074,186.026,9.939,3.571,-0.058,18.759254036571775
1744.9786,rtk_fixed,58.1137147,56.4251327,186.1,8.043,3.494,-0.107,24.559202030237195
1745.9786,rtk_fixed,58.1137751,56.4251978,186.201,6.223,4.05,-0.094,36.069627573375826
1746.97862,rtk_fixed,58.1138219,56.4252798,186.377,4.754,5.152,-0.167,50.520267827570834
1747.97862,rtk_fixed,58.1138538,56.425382,186.524,3.029,6.386,-0.176,68.63696774934628
1748.97862,sps,58.1138727,56.4255004,186.649,1.714,7.234,-0.126,78.02662253353596
1749.97864,sps,58.1138869,56.4256318,186.808,1.523,7.959,-0.163,78.63514402347815
1750.97864,sps,58.1138986,56.4257663,187.028,1.204,7.913,-0.222,81.8079079271173
1751.97864,sps,58.1139055,56.4258983,187.246,0.586,7.721,-0.214,86.49660330744015
1752.97866,sps,58.1139046,56.4260185,187.449,-0.383,6.808,-0.203,97.6145811046291
1753.97866,sps,58.1138901,56.4261121,187.535,-2.142,4.96,-0.09,118.54561033409959
1754.97868,sps,58.1138582,56.4261854,187.592,-4.171,4.042,-0.084,142.26239242982655
1755.97868,sps,58.1138015,56.4262368,187.539,-7.229,2.585,0.037,164.29338930245237
1756.97868,sps,58.1137228,56.4262638,187.456,-9.425,1.161,0.053,173.86743922475893
1757.9787,sps,58.1136272,56.4262778,187.368,-11.173,0.672,0.059,176.67972012319612
1758.9787,sps,58.1135168,56.4262902,187.254,-12.782,0.75,0.09,175.34506919371978
1759.9787,sps,58.1133948,56.4263033,187.129,-13.944,0.771,0.097,176.50361688241745
1760.97872,sps,58.1132628,56.4263164,186.996,-15.024,0.759,0.11,176.00060706500764
1761.97872,sps,58.1131246,56.4263295,186.822,-15.559,0.769,0.146,176.64373263773996
1762.97872,sps,58.1129823,56.4263435,186.569,-15.967,0.835,0.229,176.86974918820488
1763.97874,sps,58.112836,56.4263571,186.353,-16.449,0.781,0.169,177.326494718081
1764.97874,sps,58.112685,56.426369,186.09,-16.97,0.651,0.228,177.58862461233167
1765.97876,sps,58.1125298,56.4263789,185.75,-17.433,0.54,0.304,177.27492777821087
1766.97876,sps,58.1123717,56.4263875,185.526,-17.683,0.485,0.165,178.07723058418975
1767.97876,sps,58.1122131,56.4263935,185.267,-17.662,0.284,0.232,179.23016366761706
1768.97878,sps,58.1120547,56.426396,185.017,-17.645,0.068,0.209,179.9963277773325
