time,position_type,lat,lon,alt,VN,VE,VD
1001.973280,rtk_fixed,58.086992400,56.352477500,98.532,2.363,-1.141,0.011
1002.973280,rtk_fixed,58.087014300,56.352462900,98.402,2.477,-0.816,0.158
1003.973300,rtk_fixed,58.087038300,56.352453900,98.285,2.713,-0.525,0.122
1004.973300,rtk_fixed,58.087064200,56.352452600,98.261,2.976,0.072,-0.068
1005.973300,rtk_fixed,58.087091300,56.352457800,98.147,3.187,0.426,0.094
1006.973320,rtk_fixed,58.087127200,56.352472000,98.033,4.383,0.988,0.125
1007.973320,rtk_fixed,58.087175900,56.352492000,97.929,5.938,1.243,0.076
1008.973320,rtk_fixed,58.087238200,56.352515100,97.872,7.292,1.421,0.045
1009.973340,rtk_fixed,58.087310900,56.352543800,97.845,8.449,1.803,0.008
1010.973340,rtk_fixed,58.087393800,56.352579200,97.842,9.562,2.223,0.012
1011.973340,rtk_fixed,58.087486600,56.352618700,97.825,10.660,2.338,0.001
1012.973360,rtk_fixed,58.087587000,56.352658400,97.803,11.387,2.353,0.003
1013.973360,rtk_fixed,58.087693300,56.352698300,97.791,12.037,2.341,0.012
1014.973380,rtk_fixed,58.087804900,56.352739700,97.802,12.644,2.485,-0.016
1015.973380,rtk_fixed,58.087922000,56.352783800,97.809,13.226,2.641,-0.016
1016.973380,rtk_fixed,58.088044800,56.352829400,97.815,13.855,2.719,0.011
1017.973400,rtk_fixed,58.088173400,56.352875800,97.831,14.524,2.758,-0.012
1018.973400,rtk_fixed,58.088307600,56.352923700,97.852,15.117,2.852,-0.028
1019.973400,rtk_fixed,58.088445600,56.352972400,97.931,15.444,2.882,-0.062
1020.973420,rtk_fixed,58.088585500,56.353020900,97.922,15.622,2.877,-0.007
1021.973420,rtk_fixed,58.088726500,56.353070600,97.914,15.763,2.937,0.018
1022.973420,rtk_fixed,58.088868500,56.353120600,97.972,15.857,2.949,-0.053
1023.973440,rtk_fixed,58.089012100,56.353170400,98.015,16.103,2.929,-0.049
1024.973440,rtk_fixed,58.089158100,56.353219500,98.031,16.373,2.932,-0.063
1025.973440,rtk_fixed,58.089306500,56.353267600,98.068,16.604,2.828,-0.039
1026.973460,rtk_fixed,58.089456800,56.353314500,98.100,16.812,2.740,-0.017
1027.973460,rtk_fixed,58.089608600,56.353359600,98.123,16.946,2.599,-0.041
1028.973480,rtk_fixed,58.089761100,56.353402600,98.171,17.028,2.503,-0.036
1029.973480,rtk_fixed,58.089913600,56.353444800,98.252,16.946,2.463,-0.048
1030.973480,rtk_fixed,58.090065500,56.353487000,98.321,16.902,2.494,-0.111
1031.973500,rtk_fixed,58.090216400,56.353530000,98.332,16.722,2.612,-0.026
1032.973500,rtk_fixed,58.090366300,56.353573200,98.348,16.694,2.529,-0.021
1033.973500,rtk_fixed,58.090516000,56.353616000,98.425,16.639,2.525,-0.034
1034.973520,rtk_fixed,58.090665400,56.353657900,98.457,16.645,2.449,-0.042
1035.973520,rtk_fixed,58.090814300,56.353697500,98.463,16.517,2.298,-0.016
1036.973520,rtk_fixed,58.090959900,56.353737400,98.501,16.084,2.332,-0.042
1037.973540,rtk_fixed,58.091101800,56.353779400,98.472,15.701,2.501,-0.084
1038.973540,rtk_fixed,58.091241200,56.353824500,98.480,15.466,2.712,0.021
1039.973560,rtk_fixed,58.091379400,56.353872600,98.435,15.390,2.912,0.000
1040.973560,rtk_fixed,58.091517700,56.353925800,98.452,15.405,3.225,0.012
1041.973560,rtk_fixed,58.091656600,56.353981800,98.537,15.512,3.305,-0.051
1042.973580,rtk_fixed,58.091796300,56.354039300,98.615,15.576,3.421,-0.100
1043.973580,rtk_fixed,58.091936700,56.354099400,98.689,15.625,3.665,-0.105
1044.973580,rtk_fixed,58.092077600,56.354161300,98.800,15.718,3.727,-0.099
1045.973600,rtk_fixed,58.092218200,56.354225500,98.929,15.635,3.824,-0.117
1046.973600,rtk_fixed,58.092358500,56.354289400,99.019,15.604,3.739,-0.137
1047.973600,rtk_fixed,58.092498500,56.354354400,99.082,15.595,3.755,-0.155
1048.973620,rtk_fixed,58.092638700,56.354417600,99.219,15.629,3.708,-0.141
1049.973620,rtk_fixed,58.092779200,56.354479900,99.393,15.648,3.683,-0.180
1050.973620,rtk_fixed,58.092919500,56.354541600,99.631,15.566,3.612,-0.216
1051.973640,rtk_fixed,58.093057700,56.354601700,99.824,15.248,3.505,-0.209
1052.973640,rtk_fixed,58.093192200,56.354660400,99.972,14.883,3.447,-0.173
1053.973660,rtk_fixed,58.093324800,56.354719700,100.113,14.753,3.542,-0.168
1054.973660,rtk_fixed,58.093458300,56.354781100,100.218,14.903,3.673,-0.080
1055.973660,rtk_fixed,58.093593700,56.354845700,100.339,15.123,3.867,-0.112
1056.973680,rtk_fixed,58.093731100,56.354913700,100.429,15.389,4.062,-0.084
1057.973680,rtk_fixed,58.093870500,56.354984700,100.543,15.577,4.250,-0.092
1058.973680,rtk_fixed,58.094008700,56.355058600,100.605,15.318,4.379,-0.076
1059.973700,rtk_fixed,58.094145800,56.355134100,100.647,15.362,4.470,-0.069
1060.973700,rtk_fixed,58.094285800,56.355211200,100.683,15.688,4.601,-0.001
1061.973700,rtk_fixed,58.094427600,56.355290500,100.650,15.821,4.702,0.028
1062.973720,rtk_fixed,58.094569900,56.355371500,100.621,15.859,4.826,0.040
1063.973720,rtk_fixed,58.094712300,56.355454400,100.586,15.847,4.920,0.053
1064.973740,rtk_fixed,58.094854700,56.355538300,100.549,15.863,4.958,0.062
1065.973740,rtk_fixed,58.094997100,56.355622600,100.481,15.848,4.993,0.046
1066.973740,rtk_fixed,58.095138800,56.355706400,100.405,15.754,4.891,0.083
1067.973760,rtk_fixed,58.095279700,56.355788100,100.296,15.674,4.789,0.100
1068.973760,rtk_fixed,58.095419700,56.355868700,100.166,15.554,4.757,0.115
1069.973760,rtk_fixed,58.095558600,56.355950700,100.078,15.439,4.840,0.096
1070.973780,rtk_fixed,58.095697100,56.356033100,99.955,15.440,4.886,0.123
1071.973780,rtk_fixed,58.095836200,56.356117300,99.795,15.516,5.020,0.155
1072.973780,rtk_fixed,58.095976000,56.356204800,99.681,15.582,5.212,0.113
1073.973800,rtk_fixed,58.096115200,56.356294200,99.595,15.448,5.266,0.136
1074.973800,rtk_fixed,58.096253400,56.356382400,99.498,15.358,5.194,0.064
1075.973800,rtk_fixed,58.096390800,56.356470900,99.416,15.296,5.191,0.066
1076.973820,rtk_fixed,58.096528000,56.356558300,99.350,15.291,5.137,0.073
1077.973820,rtk_fixed,58.096665700,56.356645200,99.247,15.344,5.127,0.087
1078.973840,rtk_fixed,58.096804000,56.356732200,99.163,15.428,5.138,0.082
1079.973840,rtk_fixed,58.096942300,56.356818800,99.125,15.366,5.080,0.051
1080.973840,rtk_fixed,58.097076300,56.356902500,99.145,14.691,4.850,-0.008
1081.973860,rtk_fixed,58.097201700,56.356981300,99.176,13.661,4.551,-0.044
1082.973860,rtk_fixed,58.097318300,56.357054800,99.194,12.781,4.266,-0.047
1083.973860,rtk_fixed,58.097429100,56.357126000,99.154,12.145,4.182,0.017
1084.973880,rtk_fixed,58.097533700,56.357196000,99.152,11.395,4.084,-0.004
1085.973880,rtk_fixed,58.097628800,56.357261600,99.122,10.185,3.753,0.019
1086.973880,rtk_fixed,58.097712100,56.357319700,99.096,8.932,3.318,0.023
1087.973900,rtk_fixed,58.097786400,56.357372400,99.086,7.921,2.996,0.033
1088.973900,rtk_fixed,58.097848200,56.357416500,99.081,6.485,2.444,-0.002
1089.973900,rtk_fixed,58.097901300,56.357454900,98.970,5.753,2.210,0.104
1090.973920,rtk_fixed,58.097951500,56.357490400,98.961,5.523,2.021,0.035
1091.973920,rtk_fixed,58.097994600,56.357519900,98.927,4.320,1.694,0.020
1092.973940,rtk_fixed,58.098031700,56.357543800,98.876,4.207,1.244,-0.023
1093.973940,rtk_fixed,58.098069400,56.357562400,98.832,4.202,1.022,0.051
1094.973940,rtk_fixed,58.098106900,56.357577800,98.838,4.122,0.883,0.012
1095.973960,rtk_fixed,58.098143500,56.357589400,98.871,4.055,0.669,-0.034
1096.973960,rtk_fixed,58.098178900,56.357601000,98.838,3.956,0.700,-0.004
1097.973960,rtk_fixed,58.098213800,56.357610600,98.868,3.891,0.535,-0.057
1098.973980,rtk_fixed,58.098248000,56.357621800,98.871,3.751,0.700,-0.007
1099.973980,rtk_fixed,58.098275900,56.357632300,98.838,2.827,0.595,0.028
1100.973980,rtk_fixed,58.098299900,56.357641100,98.835,2.668,0.403,-0.031
1101.974000,rtk_fixed,58.098322200,56.357649400,98.830,2.513,0.385,-0.026
1102.974000,rtk_fixed,58.098344600,56.357652800,98.854,2.532,0.111,0.015
1103.974020,rtk_fixed,58.098369000,56.357656200,98.924,2.836,0.304,-0.016
1104.974020,rtk_fixed,58.098395800,56.357659500,98.869,3.122,0.255,0.023
1105.974020,rtk_fixed,58.098430300,56.357664400,98.876,4.275,0.304,0.020
1106.974040,rtk_fixed,58.098479400,56.357671800,98.911,6.039,0.504,-0.072
1107.974040,rtk_fixed,58.098539300,56.357682100,99.058,6.718,0.699,-0.119
1108.974040,rtk_fixed,58.098601100,56.357697000,99.111,6.981,0.921,-0.091
1109.974060,rtk_fixed,58.098669400,56.357715500,99.144,7.912,1.158,-0.014
1110.974060,rtk_fixed,58.098747800,56.357737700,99.156,9.085,1.371,-0.015
1111.974060,rtk_fixed,58.098837100,56.357763700,99.191,10.292,1.584,-0.029
1112.974080,rtk_fixed,58.098936200,56.357792800,99.222,11.276,1.739,-0.032
1113.974080,rtk_fixed,58.099039800,56.357821200,99.270,11.612,1.605,-0.038
1114.974080,rtk_fixed,58.099145600,56.357850400,99.288,11.841,1.778,-0.033
1115.974100,rtk_fixed,58.099253000,56.357882200,99.279,11.983,1.895,0.014
1116.974100,rtk_fixed,58.099362600,56.357917000,99.223,12.298,2.081,-0.079
1117.974120,rtk_fixed,58.099476100,56.357955100,99.293,12.786,2.368,-0.023
1118.974120,rtk_fixed,58.099592800,56.358000000,99.323,13.012,2.769,-0.065
1119.974120,rtk_fixed,58.099709000,56.358050300,99.339,12.887,3.039,0.006
1120.974140,rtk_fixed,58.099820500,56.358102000,99.289,12.269,2.896,-0.193
1121.974140,rtk_fixed,58.099921400,56.358150700,99.267,10.851,2.794,0.015
1122.974140,rtk_fixed,58.100010700,56.358194200,99.242,9.642,2.476,0.007
1123.974160,rtk_fixed,58.100091100,56.358235300,99.199,8.629,2.380,0.025
1124.974160,rtk_fixed,58.100160700,56.358272700,99.098,7.374,2.123,0.119
1125.974160,rtk_fixed,58.100215500,56.358303000,99.031,5.499,1.628,0.073
1126.974180,rtk_fixed,58.100252800,56.358323600,98.990,3.660,1.044,0.040
1127.974180,rtk_fixed,58.100282500,56.358338700,98.957,3.227,0.834,0.029
1128.974180,rtk_fixed,58.100309000,56.358350100,98.910,2.791,0.579,0.027
1129.974200,rtk_fixed,58.100332500,56.358361700,98.900,2.531,0.643,0.000
1130.974200,rtk_fixed,58.100356900,56.358373900,98.918,2.824,0.739,0.021
1131.974220,rtk_fixed,58.100386200,56.358387400,98.944,3.442,0.819,-0.005
1132.974220,rtk_fixed,58.100423200,56.358407000,98.980,4.462,1.278,-0.067
1133.974220,rtk_fixed,58.100470000,56.358431800,99.086,5.526,1.577,-0.067
1134.974240,rtk_fixed,58.100526300,56.358464200,99.123,6.593,2.047,-0.068
1135.974240,rtk_fixed,58.100591300,56.358503200,99.149,7.574,2.453,-0.038
1136.974240,rtk_fixed,58.100660300,56.358544800,99.239,7.611,2.398,-0.055
1137.974260,rtk_fixed,58.100726100,56.358582800,99.300,7.194,2.167,-0.052
1138.974260,rtk_fixed,58.100787900,56.358616500,99.369,6.654,1.900,-0.046
1139.974260,rtk_fixed,58.100836900,56.358642800,99.382,4.844,1.354,-0.062
1140.974280,rtk_fixed,58.100868200,56.358659700,99.397,3.095,0.888,-0.006
1141.974280,rtk_fixed,58.100892700,56.358672600,99.418,2.608,0.729,-0.037
1142.974300,rtk_fixed,58.100914100,56.358683600,99.456,2.314,0.643,-0.030
1143.974300,rtk_fixed,58.100934600,56.358693500,99.479,2.254,0.565,-0.010
1144.974300,rtk_fixed,58.100955100,56.358703600,99.487,2.337,0.506,-0.056
1145.974320,rtk_fixed,58.100975500,56.358715400,99.429,2.408,0.589,0.006
1146.974320,rtk_fixed,58.100997300,56.358731000,99.386,2.390,0.963,0.204
1147.974320,rtk_fixed,58.101020600,56.358748400,99.469,2.587,1.103,-0.055
1148.974340,rtk_fixed,58.101047700,56.358767400,99.458,3.317,1.156,-0.044
1149.974340,rtk_fixed,58.101085600,56.358790600,99.445,4.681,1.466,0.023
1150.974340,rtk_fixed,58.101138300,56.358820900,99.501,6.333,1.914,-0.033
1151.974360,rtk_fixed,58.101202400,56.358856800,99.587,7.439,2.211,-0.051
1152.974360,rtk_fixed,58.101276500,56.358898500,99.653,8.577,2.572,-0.058
1153.974360,rtk_fixed,58.101359800,56.358946200,99.736,9.534,2.893,-0.088
1154.974380,rtk_fixed,58.101447200,56.358995700,99.829,9.826,2.925,-0.099
1155.974380,rtk_fixed,58.101538700,56.359047100,99.925,10.378,3.075,-0.100
1156.974400,rtk_fixed,58.101635700,56.359102000,99.974,10.975,3.293,-0.057
1157.974400,rtk_fixed,58.101737900,56.359160600,100.019,11.555,3.535,-0.021
1158.974400,rtk_fixed,58.101845100,56.359223800,100.062,12.098,3.791,-0.064
1159.974420,rtk_fixed,58.101956400,56.359289000,100.135,12.485,3.879,-0.066
1160.974420,rtk_fixed,58.102070100,56.359355100,100.179,12.713,3.916,-0.023
1161.974420,rtk_fixed,58.102185800,56.359421700,100.220,12.936,3.927,-0.029
1162.974440,rtk_fixed,58.102303100,56.359489200,100.252,13.093,4.001,-0.058
1163.974440,rtk_fixed,58.102420100,56.359556900,100.292,13.022,3.992,-0.029
1164.974440,rtk_fixed,58.102537600,56.359625600,100.384,13.127,4.068,-0.097
1165.974460,rtk_fixed,58.102655500,56.359694800,100.459,13.108,4.067,-0.073
1166.974460,rtk_fixed,58.102772800,56.359763300,100.542,13.068,4.066,-0.062
1167.974460,rtk_fixed,58.102891100,56.359832700,100.689,13.251,4.077,-0.146
1168.974480,rtk_fixed,58.103010700,56.359902900,100.925,13.369,4.145,-0.180
1169.974480,rtk_fixed,58.103131600,56.359973400,101.090,13.572,4.189,-0.187
1170.974500,rtk_fixed,58.103254600,56.360043700,101.217,13.759,4.175,-0.173
1171.974500,rtk_fixed,58.103379400,56.360114500,101.333,13.951,4.169,-0.133
1172.974500,rtk_fixed,58.103505500,56.360187000,101.412,14.138,4.374,-0.162
1173.974520,rtk_fixed,58.103633300,56.360260800,101.474,14.268,4.339,-0.028
1174.974520,rtk_fixed,58.103760200,56.360332900,101.558,14.036,4.217,-0.093
1175.974520,rtk_fixed,58.103884700,56.360403500,101.645,13.770,4.162,-0.093
1176.974540,rtk_fixed,58.104006700,56.360474200,101.712,13.555,4.177,-0.080
1177.974540,rtk_fixed,58.104129800,56.360544900,101.811,13.788,4.139,-0.139
1178.974540,rtk_fixed,58.104255400,56.360616800,101.970,14.080,4.285,-0.133
1179.974560,rtk_fixed,58.104384300,56.360691300,102.116,14.464,4.451,-0.163
1180.974560,rtk_fixed,58.104517200,56.360767200,102.191,14.938,4.489,-0.079
1181.974560,rtk_fixed,58.104653600,56.360844200,102.231,15.246,4.577,-0.066
1182.974580,rtk_fixed,58.104791300,56.360921100,102.289,15.297,4.510,-0.059
1183.974580,rtk_fixed,58.104926700,56.360995900,102.334,14.987,4.384,-0.016
1184.974600,rtk_fixed,58.105060700,56.361070600,102.383,14.902,4.453,-0.055
1185.974600,rtk_fixed,58.105194500,56.361147200,102.450,14.902,4.540,-0.064
1186.974600,rtk_fixed,58.105328700,56.361224600,102.509,14.969,4.548,-0.076
1187.974620,rtk_fixed,58.105462400,56.361300600,102.578,14.815,4.484,-0.059
1188.974620,rtk_fixed,58.105593100,56.361376400,102.632,14.504,4.419,-0.034
1189.974620,rtk_fixed,58.105722800,56.361450600,102.651,14.472,4.345,-0.020
1190.974640,rtk_fixed,58.105854200,56.361525500,102.633,14.670,4.466,0.029
1191.974640,rtk_fixed,58.105988400,56.361602000,102.607,15.106,4.615,-0.143
1192.974640,rtk_fixed,58.106125400,56.361679200,102.642,15.284,4.547,-0.034
1193.974660,rtk_fixed,58.106263400,56.361755100,102.735,15.302,4.556,0.111
1194.974660,rtk_fixed,58.106401500,56.361828200,102.698,15.358,4.288,-0.076
1195.974680,rtk_fixed,58.106539000,56.361898300,102.671,15.218,4.088,0.071
1196.974680,rtk_fixed,58.106675700,56.361965500,102.668,15.189,3.887,-0.032
1197.974680,rtk_fixed,58.106811300,56.362031800,102.650,15.065,3.877,0.050
1198.974700,rtk_fixed,58.106945900,56.362097000,102.627,14.956,3.825,-0.005
1199.974700,rtk_fixed,58.107079400,56.362161000,102.640,14.807,3.751,0.015
1200.974700,rtk_fixed,58.107211600,56.362224800,102.648,14.713,3.793,-0.017
1201.974720,rtk_fixed,58.107344200,56.362287900,102.677,14.797,3.706,-0.070
1202.974720,rtk_fixed,58.107477800,56.362351200,102.657,14.927,3.734,-0.019
1203.974720,rtk_fixed,58.107611900,56.362415200,102.656,14.919,3.772,0.018
1204.974740,rtk_fixed,58.107744600,56.362478000,102.611,14.695,3.666,0.045
1205.974740,rtk_fixed,58.107875500,56.362539200,102.545,14.539,3.610,0.101
1206.974740,rtk_fixed,58.108005600,56.362599800,102.460,14.481,3.566,0.084
1207.974760,rtk_fixed,58.108136400,56.362661400,102.392,14.642,3.678,0.069
1208.974760,rtk_fixed,58.108270200,56.362725600,102.328,15.025,3.800,0.052
1209.974780,rtk_fixed,58.108407300,56.362790200,102.220,15.364,3.814,0.087
1210.974780,rtk_fixed,58.108546700,56.362855100,102.114,15.590,3.835,0.104
1211.974780,rtk_fixed,58.108689100,56.362920200,102.019,15.965,3.831,0.075
1212.974800,rtk_fixed,58.108833600,56.362985800,101.996,16.110,3.882,0.021
1213.974800,rtk_fixed,58.108978000,56.363052100,101.991,16.054,3.899,0.001
1214.974800,rtk_fixed,58.109121100,56.363115800,101.957,15.914,3.674,0.040
1215.974820,rtk_fixed,58.109263500,56.363173800,101.899,15.834,3.306,0.063
1216.974820,rtk_fixed,58.109405500,56.363225000,101.891,15.835,2.915,-0.011
1217.974820,rtk_fixed,58.109547800,56.363270900,101.847,15.897,2.616,0.045
1218.974840,rtk_fixed,58.109691500,56.363312300,101.853,16.055,2.353,0.079
1219.974840,rtk_fixed,58.109835900,56.363348700,101.896,16.091,2.031,0.013
1220.974840,rtk_fixed,58.109979700,56.363382900,101.876,15.971,2.030,-0.023
1221.974860,rtk_fixed,58.110122100,56.363417100,101.842,15.833,1.981,0.074
1222.974860,rtk_fixed,58.110264200,56.363450900,101.873,15.842,2.014,-0.043
1223.974880,rtk_fixed,58.110407300,56.363486400,101.887,15.973,2.135,-0.037
1224.974880,rtk_fixed,58.110550800,56.363523700,101.902,15.962,2.210,0.018
1225.974880,rtk_fixed,58.110692700,56.363560200,101.884,15.727,2.112,-0.018
1226.974900,rtk_fixed,58.110831400,56.363594700,101.934,15.341,2.009,-0.064
1227.974900,rtk_fixed,58.110966200,56.363629800,102.012,14.861,2.120,-0.077
1228.974900,rtk_fixed,58.111097900,56.363666400,102.094,14.588,2.177,-0.081
1229.974920,rtk_fixed,58.111227700,56.363702400,102.155,14.389,2.049,-0.079
1230.974920,rtk_fixed,58.111354700,56.363736000,102.230,13.992,2.053,-0.277
1231.974920,rtk_fixed,58.111477600,56.363770000,102.287,13.578,2.009,-0.065
1232.974940,rtk_fixed,58.111596600,56.363803500,102.348,13.152,1.912,-0.056
1233.974940,rtk_fixed,58.111713200,56.363833800,102.385,12.904,1.729,-0.044
1234.974940,rtk_fixed,58.111823400,56.363863400,102.386,11.873,1.755,-0.003
1235.974960,rtk_fixed,58.111922300,56.363893700,102.420,10.623,1.825,-0.051
1236.974960,rtk_fixed,58.112011200,56.363926700,102.484,9.650,1.984,-0.077
1237.974980,rtk_fixed,58.112092700,56.363963700,102.524,8.741,2.218,-0.071
1238.974980,rtk_fixed,58.112163900,56.364005400,102.589,7.594,2.562,-0.098
1239.974980,rtk_fixed,58.112223600,56.364052700,102.648,6.229,2.868,-0.056
1240.975000,rtk_fixed,58.112270800,56.364107100,102.792,4.879,3.398,-0.108
1241.975000,rtk_fixed,58.112309200,56.364177300,103.009,4.029,4.503,-0.244
1242.975000,rtk_fixed,58.112339700,56.364266200,103.147,3.236,5.614,-0.195
1243.975020,rtk_fixed,58.112364300,56.364380200,103.316,2.538,7.187,-0.197
1244.975020,rtk_fixed,58.112379600,56.364516200,103.487,1.321,8.225,-0.135
1245.975020,rtk_fixed,58.112382600,56.364656900,103.568,-0.093,8.354,-0.120
1246.975040,rtk_fixed,58.112375600,56.364798900,103.803,-1.040,8.380,-0.185
1247.975040,rtk_fixed,58.112364900,56.364940800,103.883,-1.189,8.376,-0.233
1248.975040,sps,58.112356900,56.365085300,104.018,-0.755,8.596,-0.195
1249.975060,rtk_float,58.112358100,56.365233300,104.796,0.470,8.799,-0.506
1250.975060,rtk_float,58.112370100,56.365375300,105.347,1.705,8.128,-0.621
1251.975080,rtk_float,58.112393100,56.365497900,105.829,2.911,6.798,-0.402
1252.975080,rtk_float,58.112425900,56.365599800,106.275,3.906,5.710,-0.436
1253.975080,rtk_fixed,58.112462100,56.365699100,106.688,4.478,6.029,-0.427
1254.975100,rtk_fixed,58.112509700,56.365798800,107.104,5.725,5.733,-0.441
1255.975100,rtk_fixed,58.112571700,56.365885500,107.555,7.340,4.852,-0.397
1256.975100,rtk_fixed,58.112645700,56.365963700,107.874,8.617,4.479,-0.339
1257.975120,rtk_fixed,58.112729100,56.366026700,108.110,9.430,3.416,-0.193
1258.975120,rtk_fixed,58.112817200,56.366078800,108.326,9.889,3.036,-0.236
1259.975120,rtk_fixed,58.112909600,56.366132800,108.493,10.488,3.257,-0.165
1260.975140,rtk_fixed,58.113006600,56.366187800,108.657,10.861,3.254,-0.049
1261.975140,rtk_fixed,58.113105600,56.366240900,108.918,11.041,3.125,-0.182
1262.975140,rtk_fixed,58.113202500,56.366290100,109.129,10.671,2.785,-0.266
1263.975160,rtk_fixed,58.113295200,56.366334100,109.284,10.197,2.487,-0.171
1264.975160,rtk_fixed,58.113384800,56.366375800,109.412,9.901,2.459,-0.168
1265.975180,rtk_fixed,58.113471000,56.366417400,109.581,9.465,2.440,-0.133
1266.975180,rtk_fixed,58.113553100,56.366458000,109.700,9.015,2.369,-0.092
1267.975180,rtk_fixed,58.113631000,56.366496200,109.718,8.554,2.162,-0.063
1268.975200,rtk_fixed,58.113701700,56.366530200,109.818,7.382,1.905,-0.060
1269.975200,rtk_fixed,58.113755100,56.366556900,109.858,5.323,1.410,-0.085
1270.975200,rtk_fixed,58.113795000,56.366574500,109.888,4.402,0.828,-0.054
1271.975220,rtk_fixed,58.113830600,56.366582200,109.956,3.687,0.392,-0.084
1272.975220,rtk_fixed,58.113856700,56.366591100,109.989,2.630,0.549,-0.032
1273.975220,rtk_fixed,58.113875400,56.366600600,109.998,1.842,0.539,-0.015
1274.975240,rtk_fixed,58.113889800,56.366610300,110.002,1.536,0.583,-0.012
1275.975240,rtk_fixed,58.113902700,56.366622000,110.021,1.395,0.723,-0.025
1276.975260,rtk_fixed,58.113913800,56.366634200,110.044,1.178,0.704,-0.033
1277.975260,rtk_fixed,58.113921900,56.366644100,110.061,0.796,0.515,-0.018
1278.975260,rtk_fixed,58.113927000,56.366650500,110.080,0.432,0.285,-0.007
1279.975280,rtk_fixed,58.113927600,56.366651400,110.080,-0.003,-0.001,0.008
1280.975280,rtk_fixed,58.113927600,56.366651400,110.080,-0.001,-0.001,0.002
1281.975280,rtk_fixed,58.113927600,56.366651500,110.077,0.001,0.001,0.000
1282.975300,rtk_fixed,58.113927600,56.366651500,110.078,-0.004,0.000,0.006
1283.975300,rtk_fixed,58.113927600,56.366651400,110.081,0.002,-0.001,-0.011
1284.975300,rtk_fixed,58.113927600,56.366651500,110.081,-0.001,0.003,-0.003
1285.975320,rtk_fixed,58.113928100,56.366652000,110.081,0.074,0.047,-0.004
1286.975320,rtk_fixed,58.113929700,56.366654200,110.074,0.261,0.184,0.002
1287.975320,rtk_fixed,58.113934700,56.366661500,110.085,0.660,0.538,-0.005
1288.975340,rtk_fixed,58.113942400,56.366676300,110.089,0.959,1.081,-0.018
1289.975340,rtk_fixed,58.113952100,56.366707100,110.105,1.071,2.188,-0.007
1290.975360,rtk_fixed,58.113959300,56.366759000,110.125,0.649,3.392,0.000
1291.975360,rtk_fixed,58.113960900,56.366827600,110.149,-0.066,4.294,-0.032
1292.975360,rtk_fixed,58.113955500,56.366908300,110.165,-0.814,4.924,-0.035
1293.975380,rtk_fixed,58.113942200,56.366996700,110.237,-1.794,5.275,-0.018
1294.975380,rtk_fixed,58.113921500,56.367082300,110.264,-2.567,4.894,-0.037
1295.975380,rtk_fixed,58.113893300,56.367157300,110.321,-3.382,4.206,-0.036
1296.975400,rtk_fixed,58.113856600,56.367220000,110.489,-4.370,3.472,-0.154
1297.975400,rtk_fixed,58.113812600,56.367276300,110.720,-5.077,3.290,-0.219
1298.975400,rtk_fixed,58.113763300,56.367335500,110.985,-5.694,3.664,-0.308
1299.975420,rtk_fixed,58.113709100,56.367402900,111.323,-6.178,4.104,-0.350
1300.975420,rtk_fixed,58.113653300,56.367473600,111.739,-6.211,4.178,-0.405
1301.975420,rtk_fixed,58.113596200,56.367545400,112.135,-6.425,4.211,-0.445
1302.975440,rtk_fixed,58.113537100,56.367616100,112.590,-6.654,4.036,-0.513
1303.975440,rtk_fixed,58.113474300,56.367684800,113.067,-7.197,4.047,-0.509
1304.975460,rtk_fixed,58.113407600,56.367752100,113.607,-7.659,3.854,-0.383
1305.975460,rtk_fixed,58.113336800,56.367809400,113.892,-7.800,3.194,-0.596
1306.975460,rtk_fixed,58.113265400,56.367854700,114.423,-8.066,2.576,-0.478
1307.975480,rtk_fixed,58.113191300,56.367890000,114.958,-8.277,1.920,-0.475
1308.975480,rtk_fixed,58.113113300,56.367918000,115.562,-8.770,1.544,-0.553
1309.975480,rtk_float,58.113031000,56.367942500,116.186,-9.323,1.416,-0.629
1310.975500,rtk_fixed,58.112945000,56.367967500,117.129,-9.970,1.527,-0.690
1311.975500,rtk_fixed,58.112852100,56.367995400,117.799,-10.416,1.693,-0.844
1312.975500,rtk_fixed,58.112753900,56.368022500,118.515,-11.092,1.563,-0.653
1313.975520,rtk_fixed,58.112651700,56.368048200,119.260,-11.421,1.521,-0.731
1314.975520,rtk_fixed,58.112547200,56.368074300,120.012,-11.784,1.503,-0.734
1315.975520,rtk_fixed,58.112441800,56.368099200,120.766,-11.721,1.421,-0.782
1316.975540,rtk_fixed,58.112341300,56.368121500,121.556,-10.902,1.304,-0.747
1317.975540,rtk_fixed,58.112250200,56.368143900,122.226,-9.778,1.287,-0.777
1318.975560,rtk_fixed,58.112169500,56.368165000,122.846,-8.672,1.247,-0.601
1319.975560,rtk_fixed,58.112094700,56.368186200,123.433,-8.090,1.261,-0.696
1320.975560,rtk_fixed,58.112020900,56.368210200,123.971,-8.294,1.508,-0.583
1321.975580,rtk_fixed,58.111944700,56.368240600,124.612,-8.573,1.932,-0.703
1322.975580,rtk_fixed,58.111865600,56.368283400,125.308,-8.975,2.864,-0.712
1323.975580,rtk_fixed,58.111784000,56.368349200,125.934,-9.070,4.370,-0.666
1324.975600,rtk_fixed,58.111701700,56.368439100,126.453,-8.963,5.700,-0.573
1326.175600,rtk_fixed,58.111615600,56.368542400,126.996,-9.773,6.214,-0.503
1326.975600,rtk_fixed,58.111523800,56.368652700,127.592,-10.407,6.613,-0.516
