time,lat,lon,alt,VN,VE,VD,roll,pitch,heading
431.81067,55.05593712890747,38.18710107154884,734.940367271391,-12.9947843064799,64.1390407159053,0.708764445550969,0.402868642284489,4.78329992801716,111.577179268871
431.830007,55.05593491556967,38.18712062483752,734.952705262601,-12.9823614434907,64.1336285784636,0.616899560498041,0.447603463716027,4.76271782389191,111.582389068067
431.849994,55.05593263377259,38.18714077993803,734.964996456796,-12.9843359250117,64.1376647935858,0.6145597097543032,0.447498923503496,4.77965021775452,111.579850170507
431.869996,55.055930329796304,38.187161135658336,734.977144886743,-12.9732471120683,64.1444705656829,0.6074214973466496,0.45147909007231,4.80675706454626,111.587046460179
431.88999600000005,55.05592802771101,38.18718148735081,734.989203830949,-12.9685377641826,64.1616532339112,0.6029472103023181,0.455443412521219,4.80534571490911,111.585281358174
431.910059,55.05592571727738,38.18720193366182,735.001412529691,-12.9739454404893,64.1583560247981,0.610434937101445,0.421299070380444,4.79079847901069,111.590033676243
431.930009,55.055923423208974,38.18722226275672,735.013813537157,-12.9584631922059,64.1610761283669,0.6200503732998186,0.44885266816957,4.76457477676691,111.599927859205
431.949995,55.05592113559304,38.18724255718665,735.026503621282,-12.9614017341563,64.1591341891127,0.6345042062491757,0.461886117564437,4.77152715803381,111.599871402516
431.969995,55.05591884171955,38.18726291739958,735.039522058547,-12.9530700597166,64.16743569455,0.6509218632515967,0.456619771496661,4.79179713292917,111.611268568747
431.989995,55.05591654687564,38.18728328402092,735.05280704818,-12.9415256464659,64.1819624656515,0.6642494816446742,0.477180464638277,4.79918206865021,111.615548575463
432.00999600000006,55.05591425129669,38.1873036424586,735.066323684693,-12.9482946302617,64.1876019458215,0.675831825651585,0.455820325195334,4.7782852205379,111.621030427247
432.030007,55.05591194626996,38.18732405853239,735.080085502166,-12.9335915346131,64.1940506512998,0.6880908736491165,0.453121300017335,4.76303352851155,111.634191929252
432.049995,55.05590965041821,38.18734436874003,735.093889795585,-12.9351867223287,64.1970530765881,0.6902146709535373,0.487585342673577,4.75730289974367,111.637841342113
432.069637,55.0559073888557,38.18736436058578,735.107463033821,-12.9237191593231,64.2050285241496,0.6786619117974624,0.459017060662057,4.77756390049938,111.651957379294
432.090637,55.05590495282846,38.18738588820893,735.121920190223,-12.9097117604016,64.2161861577183,0.7228578201022628,0.481520377698189,4.79297069152498,111.659677454449
432.109994,55.05590274124501,38.18740543561832,735.134778370447,-12.9186534483433,64.2232668212835,0.6429090111964797,0.443330881618231,4.77709065288285,111.667208913088
432.130007,55.05590042766933,38.187425896316,735.147849135479,-12.9079648988068,64.2257831872105,0.6535382516005939,0.429178005005867,4.75522814969708,111.6837325062
432.1499950000001,55.0558981377166,38.1874461599463,735.160466737345,-12.9118618231987,64.2268780786778,0.6308800933027214,0.44227482304707,4.75100163117673,111.68959801675
432.169995,55.05589583814911,38.18746651526668,735.172986677514,-12.9071379155745,64.2226809741972,0.6259970084499855,0.42841746731685,4.76020890853222,111.705723584132
432.189996,55.05589353977905,38.18748686125685,735.185520771788,-12.9012247934935,64.228931449896,0.6267047136987003,0.438157153121809,4.78362527760969,111.716829512062
432.209994,55.055891236972,38.18750724241831,735.198272173429,-12.9116999334867,64.2251838239459,0.6375700820512975,0.416202923754681,4.76752169117308,111.724080188911
432.2300100000001,55.05588893300408,38.1875276248643,735.211372053101,-12.9161827765124,64.2240415419333,0.6549939835963414,0.383052581706976,4.75752991080247,111.740527338651
432.24999600000007,55.05588663897361,38.18754791113748,735.224643219545,-12.9295927316989,64.2114576720287,0.6635583222021069,0.380862201566674,4.74981107338521,111.747059138025
432.2699960000001,55.0558843371733,38.18756826193138,735.237914425698,-12.9328528579183,64.1963621565117,0.6635603076517782,0.367083440233664,4.75847106684338,111.760921250767
432.289994,55.05588203532849,38.18758861306517,735.250865072754,-12.9327372249118,64.1919443463115,0.6475323527979526,0.379343019781529,4.78584763106749,111.772427109564
432.309996,55.05587973334162,38.18760896954877,735.263219261039,-12.9522006881953,64.1853039401993,0.6177094142515216,0.356492951157823,4.7643892910765,111.779225591997
432.330029,55.05587742141251,38.18762942189864,735.274785565413,-12.9607271322417,64.1758158913517,0.578315218700709,0.291092084278098,4.76542914155357,111.795840175537
432.350654,55.05587503949082,38.18765050159719,735.286025699582,-12.9767595335323,64.155225649314,0.5620067084464608,0.301984046842186,4.75219094536228,111.802942363261
432.369996,55.0558728359046,38.18767000797878,735.296246496429,-12.9844311440834,64.1382724646143,0.5110398423539664,0.276013683959568,4.7629643954065,111.815961805178
432.38999400000006,55.05587053530006,38.18769037568342,735.307183264096,-12.986873170364,64.1273611438915,0.5468383833488133,0.296540976802636,4.79106369220614,111.829409007272
432.41,55.05586823516873,38.18771073918472,735.31884176482,-13.007997385683,64.1251695028782,0.5829250362012317,0.254320498656528,4.78397108237406,111.837585283049
432.430008,55.05586592840736,38.18773115890969,735.331669342648,-13.0166433796964,64.1075037860011,0.6413788913960161,0.192332674367316,4.77559717748225,111.85429421356
432.449996,55.05586363515908,38.18775145590263,735.345385602697,-13.0353589223281,64.0918120411731,0.6858130024511411,0.187289530127287,4.75973109271722,111.863623963866
432.469995,55.05586133701769,38.18777179353827,735.359579667646,-13.0446593830918,64.0674770502336,0.7097032474518983,0.14690914355312,4.76754600592397,111.877871174944
432.489996,55.055859027766985,38.18779222726666,735.373769812372,-13.0535012034584,64.0560260801279,0.7095072362972132,0.173629845068987,4.79876022228117,111.894249789894
432.50999500000006,55.05585673374761,38.18781252447836,735.387273488269,-13.0723736839647,64.0503427975879,0.6751837948513639,0.150566403647004,4.79691232809916,111.903088154695
